gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
ENSG00000215032,10.987235428730436,-0.8652807286285058,0.16711331789255565,1.234135938025992e-7,1.9934860680718512e-7,GNL3LP1,
ENSG00000215041,819.9557022682811,-0.20163129974831684,0.038674389932540076,1.7560547753097147e-7,2.8187463454578335e-7,NEURL4,
ENSG00000215045,10.949852233059842,-0.7116583369133179,0.12664689616237246,1.1629487943521785e-8,1.9547780492986576e-8,GRID2IP,
ENSG00000215048,19.491760400183132,-0.002299624747279726,0.8551191711059442,NA,NA,HLA-DPB1,
ENSG00000215077,8175.318652295508,0.252745905074543,0.17115948392133762,0.13257095672918082,0.15222288801230088,BRD2,
ENSG00000215097,2.749312638157959,-1.6226845940211585,0.21604928108266144,1.1575492352269746e-14,2.3487030708513378e-14,AL731733.1,
ENSG00000215105,584.6927835136943,-0.6561755635765759,0.07418263371406696,6.3824286248343865e-19,1.4640430821824092e-18,TTC3P1,
ENSG00000215114,2413.3003551454194,-0.19115503682936533,0.04464833517028002,1.7938033435002735e-5,2.63431342800121e-5,UBXN2B,
ENSG00000215124,9.385182389349778,0.02016467652306226,0.0941020813502139,0.82945259926104975,0.8456944753280478,AMD1P4,
ENSG00000215126,312.8209148897713,0.13816939218150337,0.0533442874441528,0.00944491445739979,0.011939685949208278,CBWD6,
ENSG00000215146,114.40371217776318,-0.6518016107926057,0.10541018806035789,3.734681735609608e-10,6.608884652789737e-10,BX322639.1,
ENSG00000215154,279.4880850650974,0.3594627945957399,0.046214334564186166,6.646594244216245e-15,1.3569476531389464e-14,AC141586.1,
ENSG00000215158,721.1197100683587,-0.7712536072832434,0.045567498299568715,1.5226714977796834e-64,7.926091795374507e-64,AC138409.2,
ENSG00000215160,190.4309327376214,-0.7272089515842938,0.05506503301828735,5.253582439331541e-40,1.8646113298346244e-39,OR7E122P,
ENSG00000215182,9.993437067757268,6.196544541644046,0.3533199254443509,1.4052281960971166e-82,9.262171483306783e-82,MUC5AC,
ENSG00000215183,10876.098779231259,-0.5463166530734918,0.1406912700129773,7.987333215721982e-5,1.141262928102688e-4,MSMP,
ENSG00000215186,5.463064230329719,-0.6841341629461198,0.24052808663287673,0.0016104695900839938,0.0021466627588209736,GOLGA6B,
ENSG00000215187,11.28311949013424,-1.3280246403044362,0.13587155449212038,2.754929376584742e-23,7.00862055597059e-23,FAM166B,
ENSG00000215190,224.4370836709323,-0.44367180784308763,0.08804179450664947,3.692535028185665e-7,5.843994646593791e-7,LINC00680,
ENSG00000215193,2453.8308117857287,-0.2210412739840263,0.027565824372329205,1.0063913470433625e-15,2.109115852666588e-15,PEX26,
ENSG00000215217,26.18167007297062,-1.5052008602697273,0.10856128800183112,9.893353306469293e-45,3.7912698499611976e-44,C5orf49,
ENSG00000215218,85.36158420591416,0.6100654900485837,0.11534487314323079,6.574110637096603e-8,1.0732615083758824e-7,UBE2QL1,
ENSG00000215221,5.878197940414828,1.425341926952995,0.12688896693260793,6.031633735550167e-30,1.7698506094367452e-29,UBA52P6,
ENSG00000215237,7.7467893282025875,-1.6192721744651888,0.16348338750429692,8.561533181378689e-24,2.199013158615032e-23,AL592293.1,
ENSG00000215251,1026.9287382298667,0.5426596553871091,0.03957923110645162,6.796016114698684e-43,2.5369187517728942e-42,FASTKD5,
ENSG00000215252,3689.0196053318464,-0.35607154160425336,0.05196611607149515,6.444843287544246e-12,1.2071293776670174e-11,GOLGA8B,
ENSG00000215267,33.450869409058036,3.589165650972995,0.13360457197438674,6.80151474134663e-163,1.051890433019157e-161,AKR1C7P,
ENSG00000215271,1108.41754128196,0.6189813487256625,0.03436210786770651,1.0551157407408095e-72,6.050351290862099e-72,HOMEZ,
ENSG00000215277,4.505898438441922,-1.138462367846108,0.20974311686378008,4.849173863937887e-9,8.263239633859647e-9,RNF212B,
ENSG00000215301,34093.758125349574,-0.11059845106837254,0.036279862981204176,0.002270460507289318,0.0029986086889901725,DDX3X,
ENSG00000215302,300.8523144063678,-0.35438533581813986,0.07587189777973845,2.6543593966240253e-6,4.0492796302427625e-6,AC127502.1,
ENSG00000215305,1871.973438067768,0.17226803287093556,0.029540126681259316,5.335990148039608e-9,9.079177244398481e-9,VPS16,
ENSG00000215328,714.2064668127348,0.14776148994191232,0.8811488150267438,NA,NA,HSPA1A,
