TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
1.10.1380.10	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
2.60.40.690	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.80.20.20	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.10.510.50	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
2.60.40.630	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.20.190.20	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.30.810.10	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.30.230.70	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.10.720.40	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.10.50.10	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.20.5.690	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.30.559.70	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.10.20.230	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.20.930.40	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.10.472.30	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.30.70.850	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.30.559.40	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
4.10.1040.10	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.30.950.30	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
3.30.390.30	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.10.532.10	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.10.1040.10	-	1.00000000000658	6.58313328028487e-12	7	0	0	253	8522
1.10.1410.20	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.5.1010	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.10.132.60	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.10.246.160	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.20.20.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.60.40.2240	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.1440.160	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.60.40.840	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.1280.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.1480.20	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.50.12350	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.30.130.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.120.790	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.60.120.780	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.80.30.20	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.429.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.142.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.30.180.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.40.160.80	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.559.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.80.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.1270.220	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.420.210	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.60.40.1970	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.1000.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.30.18.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.10.10.1610	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.1490.100	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.420.110	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.5.520	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.90.370.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.60.40.3180	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.210.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.1120.30	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.90.1460.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.40.130	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.90.850.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.10.250.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.225.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.930.20	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.50.261	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.10.135.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.1350.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.40.160.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.10.275.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.50.1580	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.30.1360.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
2.30.30.920	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.25.40.320	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.58.120	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.50.10470	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.10.150.220	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.25.70.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.1260.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
1.20.1250.60	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
3.40.532.10	-	1.00000000000696	6.9560096527152e-12	4	0	0	253	8522
4.10.410.10	-	1.00000000000754	7.54129872856744e-12	18	0	0	253	8522
1.10.196.10	-	1.00000000000754	7.54129872856744e-12	18	0	0	253	8522
3.30.1370.10	-	1.00000000000777	7.77141891368048e-12	44	0	0	253	8522
1.20.920.10	-	1.00000000000777	7.77141891368048e-12	44	0	0	253	8522
3.60.20.10	-	1.00000000000996	9.95780769920565e-12	21	0	0	253	8522
3.30.230.10	-	1.00000000000996	9.95780769920565e-12	21	0	0	253	8522
3.40.50.1440	-	1.00000000000996	9.95780769920565e-12	21	0	0	253	8522
2.60.40.1180	-	1.00000000000996	9.95780769920565e-12	21	0	0	253	8522
1.20.1560.10	-	1.00000000000996	9.95780769920565e-12	21	0	0	253	8522
1.10.287.600	-	1.00000000000996	9.95780769920565e-12	21	0	0	253	8522
3.30.500.10	-	1.00000000001029	1.02880582112868e-11	24	0	0	253	8522
3.40.20.10	-	1.00000000001029	1.02880582112868e-11	24	0	0	253	8522
1.10.720.30	-	1.00000000001029	1.02880582112868e-11	24	0	0	253	8522
3.40.250.10	-	1.00000000001029	1.02880582112868e-11	24	0	0	253	8522
1.10.10.1210	-	1.00000000001039	1.03855006414673e-11	34	0	0	253	8522
2.30.30.30	-	1.0000000000105	1.05025892046125e-11	19	0	0	253	8522
2.130.10.130	-	1.0000000000105	1.05025892046125e-11	19	0	0	253	8522
3.30.1330.20	-	1.0000000000105	1.05025892046125e-11	19	0	0	253	8522
3.40.800.20	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
4.10.740.10	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
1.20.1730.10	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
3.30.1370.50	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
3.10.390.10	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
3.40.50.11210	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
3.40.50.800	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
3.40.50.200	-	1.00000000001085	1.08500110824696e-11	11	0	0	253	8522
1.20.1270.60	-	1.00000000001154	1.15358863054066e-11	72	0	0	253	8522
3.40.50.620	-	1.00000000001363	1.36343355668637e-11	40	0	0	253	8522
3.40.50.1910	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
1.20.140.30	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
1.10.287.370	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
3.30.800.10	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
1.10.950.10	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
3.90.520.10	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
4.10.1110.10	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
3.40.50.11660	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
1.10.101.10	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
3.60.110.10	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
1.25.40.70	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
2.60.120.590	-	1.00000000001559	1.55949684739348e-11	8	0	0	253	8522
3.30.497.10	-	1.00000000001716	1.71611906005598e-11	37	0	0	253	8522
3.40.50.10140	-	1.00000000001918	1.91753371123579e-11	26	0	0	253	8522
1.10.287.110	-	1.00000000002062	2.06231328929609e-11	51	0	0	253	8522
3.40.50.10810	-	1.00000000002281	2.28135192557056e-11	32	0	0	253	8522
1.10.20.10	-	1.00000000002373	2.3728931549426e-11	71	0	0	253	8522
1.10.4020.10	-	1.00000000002534	2.53363642933302e-11	54	0	0	253	8522
3.10.110.10	-	1.00000000002534	2.53363642933302e-11	54	0	0	253	8522
